"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2019",65926.957,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2019",15.884,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2019",20.082,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2019",65890.993,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2019",3566.752,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2019",0.836,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2019",1.093,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2019",3564.822,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2019",62360.205,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2019",15.047,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2019",18.989,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2019",62326.17,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2018",139579.668,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2018",33.299,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",52.137,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2018",139494.231,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2018",8413.978,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2018",2.071,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",3.481,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2018",8408.425,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2018",131165.69,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2018",31.228,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",48.656,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2018",131085.806,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2018",73271.116,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2018",16.405,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",23.829,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2018",73230.88,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2018",4808.955,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2018",1.202,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",1.939,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2018",4805.814,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Total","2018",68462.161,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2018",15.203,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",21.89,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2018",68425.067,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2018",66308.552,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2018",16.894,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",28.308,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2018",66263.351,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2018",3605.023,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2018",0.869,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",1.542,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2018",3602.612,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2018",62703.529,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2018",16.025,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",26.766,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2018",62660.739,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2017",139004.336,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2017",33.259,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",62.284,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2017",138908.793,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2017",8778.766,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2017",2.215,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",4.524,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",8772.026,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2017",130225.57,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2017",31.044,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",57.759,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2017",130136.767,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2017",72870.925,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2017",16.066,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",28.422,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2017",72826.436,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2017",5003.409,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2017",1.24,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",2.474,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",4999.695,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Total","2017",67867.516,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2017",14.826,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",25.948,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2017",67826.742,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2017",66133.41,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2017",17.193,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",33.861,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2017",66082.357,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2017",3775.357,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2017",0.975,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",2.05,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",3772.332,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2017",62358.053,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2017",16.218,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",31.811,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2017",62310.025,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2016",138612.747,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",33.973,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",68.493,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",138510.281,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2016",9140.843,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",2.281,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",5.358,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",9133.204,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2016",129471.903,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",31.692,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",63.135,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",129377.077,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2016",72552.555,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",16.295,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",30.451,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",72505.809,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2016",5246.381,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",1.275,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",2.867,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",5242.238,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Total","2016",67306.174,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",15.019,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",27.584,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",67263.571,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2016",66060.192,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",17.678,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",38.043,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",66004.472,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2016",3894.463,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",1.005,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",2.492,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",3890.966,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2016",62165.729,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",16.673,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",35.551,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",62113.506,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2015",138117.888,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2015",32.505,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",73.689,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2015",138011.694,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2015",9526.414,
"Eastern Europe","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2015",2.28,
